CASENUM,VEH_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,WEIGHT
201518477980,2,2,4,8,72,13,1,0,3,19,30,14,0,2,0,12,461,12461,28,2002,1FMRE11L22HB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,220
201518478028,2,2,4,8,72,13,1,0,3,18,58,14,0,2,0,52,34,52034,4,2005,4A3AB36F75E0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,8,5,12,0,0,0,220
201518478076,2,2,4,8,72,13,1,0,3,9,35,14,0,2,0,12,17,12017,4,2007,1FAFP53U97A1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,220
201518478143,2,2,4,8,72,13,1,1,3,10,45,14,0,2,0,55,35,55035,4,2014,KMHDH4AH9EU1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,220
201518478241,2,2,4,8,72,13,1,0,3,6,45,14,0,2,0,2,407,2407,14,2014,1C4NJRBB8ED8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,220
201518478313,2,2,4,8,72,13,1,0,3,7,0,14,0,2,0,35,472,35472,30,2014,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,220
201518478616,1,2,4,8,72,13,1,1,4,9,30,14,0,2,0,37,31,37031,4,2009,1HGFA16809L0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518478910,3,2,1,8,72,13,2,0,4,4,10,12,2,2,0,49,442,49442,20,2004,5TDZA23C14S1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,5
201518478910,4,2,1,8,72,13,2,0,4,4,10,12,2,2,0,49,472,49472,30,2013,3TMLU4EN8DM1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,14,0,0,0,5
201518479747,2,2,4,8,72,13,1,0,4,9,5,14,0,2,0,58,421,58421,15,2006,5N3AA08C16N8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518480332,2,2,4,8,72,13,1,0,5,17,0,14,0,2,0,7,41,7041,4,2001,2B3AD46R81H5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,220
201518480389,3,2,3,8,72,13,2,0,5,1,46,12,6,2,0,49,43,49043,4,2001,4T1BF28B81U1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,10
201518480873,2,2,4,8,72,13,1,0,5,12,20,14,0,2,0,35,421,35421,15,2012,5N1AA0NC7CN6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,8,5,12,0,0,0,220
201518481018,2,2,4,8,72,13,1,0,5,23,35,14,0,2,0,49,40,49040,4,1998,4T1BG22K1WU3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,220
201518481070,2,2,4,8,72,13,1,1,5,13,0,14,0,2,0,20,423,20423,15,2015,1GNKVGKD7FJ2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,220
201518481183,2,2,4,8,72,13,1,0,5,6,55,14,0,2,0,20,25,20025,4,2012,1G1PF5SCXC73,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,220
201518481366,2,2,1,8,72,13,1,0,5,3,30,14,0,2,0,49,402,49402,14,1997,JT3GP10V7V70,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,5
201518481366,3,2,1,8,72,13,1,0,5,3,30,14,0,2,0,14,17,14017,4,2002,1MEFM50U32G6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,14,0,0,0,5
201518481366,4,2,1,8,72,13,1,0,5,3,30,14,0,2,0,18,2,18002,4,1998,1G4HP52K9WH4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,5
201518481459,2,2,4,8,72,13,1,0,5,11,54,14,0,2,0,23,481,23481,31,2008,1GTEK19078Z2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,220
201518481966,3,2,1,8,72,13,2,0,5,17,45,12,8,2,0,35,47,35047,4,2005,1N4AL11D25N4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,5
201518481966,4,2,1,8,72,13,2,0,5,17,45,12,8,2,0,20,404,20404,14,2005,2CNDL73F0561,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,5
201518482084,2,2,4,8,72,13,1,0,6,9,5,14,0,2,0,49,403,49403,14,2004,JTEEP21A542D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,220
201518482359,2,2,4,8,72,13,1,0,6,16,55,14,0,2,0,35,43,35043,4,2001,3N1CB51D61L4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,220
201518482687,1,2,4,8,72,13,1,0,6,0,30,14,0,2,0,49,32,49032,4,2011,2T1BU4EE7BC6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,220
201518482793,2,2,4,8,72,13,1,0,6,16,20,14,0,2,0,49,40,49040,4,2008,4T1BE46KX8U2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,8,5,12,0,0,0,220
201518482999,2,2,4,8,72,13,1,0,6,14,45,14,0,2,0,23,401,23401,14,2006,1GKES16S6666,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518483056,2,2,4,8,72,13,1,0,6,14,42,14,0,2,0,35,50,35050,4,2010,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,220
201518483110,2,2,4,8,72,13,1,0,6,9,44,14,0,2,0,20,461,20461,21,2005,1GCGG25V0512,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,8,5,12,0,0,0,220
201518483382,2,2,4,8,72,13,1,0,7,0,30,14,0,2,0,49,399,49399,4,2013,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518483806,2,2,4,8,72,13,1,0,7,19,25,14,0,2,0,12,37,12037,4,2014,1FADP3F26EL3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,220
201518484094,2,2,4,8,72,13,1,1,7,15,45,14,0,2,0,84,988,84988,52,2008,4DRBUAFP48B4,0,77,777777777,77777777777,3,21,22,1,0,0,0,0,6,3,0,6,8,5,12,0,0,0,220
201518484388,2,2,4,8,72,13,1,0,7,9,30,14,0,2,0,63,38,63038,4,2015,KNAFK4A65F52,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,220
201518484788,2,2,4,8,72,13,1,0,8,16,45,14,0,2,0,22,22,22022,4,2006,1G2ZG5580642,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,220
201518485333,2,2,4,8,72,13,1,0,8,13,25,14,0,2,0,98,988,98988,52,2012,999999999999,0,77,777777777,77777777777,2,21,22,1,0,0,0,0,6,3,0,63,8,5,12,0,0,0,220
201518485435,2,2,4,8,72,13,1,0,8,19,30,14,0,2,0,12,402,12402,14,2015,1FMCU0F74FUA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518486583,2,2,4,8,72,13,1,0,9,3,0,14,0,2,0,48,38,48038,4,2002,JF1GD29602G5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,220
201518486731,2,2,4,8,72,13,1,0,9,3,0,14,0,2,0,13,421,13421,15,2003,5LMFU28RX3LJ,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,220
201518486782,2,2,4,8,72,13,1,0,9,11,0,14,0,2,0,2,1,2001,6,2011,1J4NT1FAXBD1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518486877,2,2,4,8,72,13,1,2,9,15,30,14,0,2,0,35,443,35443,20,2004,5N1BV28U44N3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,220
201518486928,3,2,5,8,72,13,2,0,9,13,20,12,6,2,0,20,444,20444,20,2008,1GBDV13W68D1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,60
201518487161,1,2,3,8,72,13,1,1,9,8,40,14,0,2,0,49,403,49403,14,2003,JTEHF21A6301,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,10
201518487382,2,2,4,8,72,13,1,0,9,12,26,14,0,2,0,20,37,20037,4,2005,1G1ZT64835F2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,220
201518487521,2,2,4,8,72,13,1,0,9,12,0,14,0,2,0,48,401,48401,14,2015,JF2SJADC2FH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518487789,2,2,4,8,72,13,1,0,9,3,10,14,0,2,0,12,481,12481,31,2002,1FTNF21L52EB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,220
201518488021,2,2,3,8,72,13,1,0,10,7,20,14,0,2,0,69,399,69399,19,2015,999999999999,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,10
201518488387,2,2,4,8,72,13,1,0,10,4,0,14,0,2,0,12,37,12037,4,2014,1FADP3F26EL2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,220
201518488460,3,2,3,8,72,13,2,0,10,6,37,12,7,2,0,35,49,35049,6,2015,5N1AZ2MH8FN2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,10
201518488460,4,2,3,8,72,13,2,0,10,6,37,12,7,2,0,41,51,41051,4,2007,JM1BK3232716,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,14,0,0,0,10
201518488483,2,2,4,8,72,13,1,0,10,21,0,14,0,2,0,20,37,20037,9,2012,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,220
201518488530,2,2,4,8,72,13,1,0,10,12,0,14,0,2,0,35,51,35051,6,2015,5N1AT2MV5FC7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,220
201518488574,2,2,4,8,72,13,1,0,10,17,1,14,0,2,0,49,403,49403,14,2011,5TDBK3EH6BS0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,220
201518488750,2,2,6,8,72,13,1,0,10,23,44,14,0,2,0,22,20,22020,4,2004,2G2WP5222411,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,100
201518488750,3,2,6,8,72,13,1,0,10,23,44,14,0,2,0,7,442,7442,20,2005,2C8GP64L65R2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,100
201518488750,4,2,6,8,72,13,1,0,10,23,44,14,0,2,0,12,401,12401,14,1996,1FMDU34X7TUC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,100
201518488765,2,2,4,8,72,13,1,1,10,8,50,14,0,2,1,99,989,99989,52,9999,999999999999,0,99,999999999,99999999999,3,21,22,1,0,0,0,0,6,3,0,98,9,5,12,0,0,0,220
201518488864,2,2,4,8,72,13,1,0,10,8,54,14,0,2,0,55,401,55401,14,2015,5XYZTDLB7FG2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,220
201518489390,2,2,4,8,72,13,1,0,10,9,0,14,0,2,0,12,422,12422,15,2004,1FMFU18L04LB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,8,5,12,0,0,0,220
201518489483,2,2,4,8,72,13,1,0,10,7,45,14,0,2,0,49,40,49040,4,2006,4T1BE30K56U6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,220
201518490022,2,2,4,8,72,13,1,0,10,21,30,14,0,2,0,21,2,21002,4,1999,1G3HN52K6X48,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518490070,2,2,4,8,72,13,1,0,10,12,30,14,0,2,0,49,40,49040,4,2007,4T1BE46K87U5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,220
201518490457,2,2,4,8,72,13,1,0,10,11,30,14,0,2,0,24,401,24401,14,2009,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518490503,2,2,4,8,72,13,1,0,10,9,30,14,0,2,0,7,482,7482,31,2009,3D4GG57V49T2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,220
201518490651,2,2,4,8,72,13,1,0,10,0,0,14,0,2,0,35,39,35039,4,2003,JNKDA31A23T1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,220
201518490819,2,2,4,8,72,13,1,0,10,3,0,14,0,2,0,2,405,2405,14,2009,1J8GN28K79W5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,220
201518491073,2,2,4,8,72,13,1,0,10,15,30,14,0,2,0,7,499,7499,19,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,220
201518491119,2,2,4,8,72,13,1,0,10,9,0,14,0,2,0,35,49,35049,6,2009,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,220
201518491413,2,2,4,8,72,13,1,0,10,16,0,14,0,2,0,13,1,13001,4,2003,1LNHM82W93Y6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,220
201518491641,2,2,4,8,72,13,1,0,11,15,30,14,0,2,0,35,43,35043,4,2013,3N1AB7AP5DL7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518491840,2,2,4,8,72,13,1,0,11,9,0,14,0,2,0,12,461,12461,21,2013,1FTSE3EL1DDA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,220
201518491951,2,2,2,8,72,13,1,1,11,9,35,14,0,2,0,19,999,19999,49,2008,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,50
201518492258,2,2,1,7,72,13,1,1,11,12,59,14,0,3,0,86,881,86881,66,2006,1M1AK07Y26N0,1,57,80806,5780806,3,6,1,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,2
201518492294,2,2,1,7,72,13,1,1,11,9,20,33,0,3,0,49,40,49040,4,2000,4T1BG22K6YU9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,2
201518492812,2,2,4,8,72,13,1,0,11,23,0,14,0,2,0,19,480,19480,31,2002,1GYEK63N62R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,8,5,12,0,0,0,220
201518492861,2,2,4,8,72,13,1,0,11,8,0,14,0,2,0,35,443,35443,20,2004,5N1BV28U04N3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,8,5,12,0,0,0,220
201518492956,2,2,4,8,72,13,1,0,11,12,40,14,0,2,0,20,423,20423,15,2015,1GNKVHKD8FJ3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,220
201518492956,3,2,4,8,72,13,1,0,11,12,40,14,0,2,0,37,32,37032,2,2007,1HGCM72637A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,220
201518493106,2,2,4,8,72,13,1,0,11,10,30,14,0,2,0,30,40,30040,4,2006,3VWPF71K76M7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518493748,2,2,4,8,72,13,1,0,11,13,0,14,0,2,0,37,441,37441,20,2007,5FNRL38727B0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,220
201518494149,2,2,4,8,72,13,1,0,11,7,19,14,0,2,0,30,42,30042,5,2015,3VW4T7AU0FM0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518494297,2,2,4,8,72,13,1,0,11,1,0,14,0,2,0,63,37,63037,6,2013,KNDJT2A60D75,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,220
201518494564,2,2,3,8,72,13,1,0,11,21,25,14,0,3,0,7,26,7026,4,2013,1C3CDZCB1DN6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,14,0,0,0,10
201518494564,3,2,3,8,72,13,1,0,11,21,25,14,0,3,0,7,24,7024,4,2006,2B3KA53H46H3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,14,0,0,0,10
201518494659,2,2,4,8,72,13,1,0,11,5,0,14,0,3,0,20,461,20461,29,2014,1GCSGAFX9E11,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,2,5,12,0,0,0,220
201518494756,2,2,4,8,72,13,1,0,12,9,0,14,0,3,0,30,42,30042,5,2015,3VW217AUXFM0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,6,2,12,0,0,0,220
201518495055,2,2,4,8,72,13,1,0,12,10,30,14,0,3,0,48,402,48402,14,2006,4S4WX85C4644,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,5,12,0,0,0,220
201518495323,2,2,4,8,72,13,1,0,12,5,0,14,0,2,0,49,442,49442,20,2008,5TDZK23C78S2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,6,2,12,0,0,0,220
201518495475,2,2,4,8,72,13,1,0,12,14,0,14,0,2,0,20,401,20401,14,1998,1GNDT13W1W21,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518495859,2,2,4,8,72,13,1,0,12,5,0,14,0,2,0,35,49,35049,6,2011,JN8AZ1MW8BW1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,220
201518495859,3,2,4,8,72,13,1,0,12,5,0,14,0,2,0,2,407,2407,14,2014,1C4NJPBAXED8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,14,0,0,0,220
201518495999,1,2,4,8,72,13,1,1,12,13,10,14,0,2,1,21,401,21401,14,2000,1GHDT13W0Y23,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518496100,2,2,4,8,72,13,1,0,12,16,0,14,0,2,0,12,17,12017,4,2000,1FAFP5527YG1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,220
201518496142,2,2,1,8,72,13,1,0,12,19,31,14,0,2,0,20,441,20441,20,2005,2CNDL13F0561,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,5
201518496292,2,2,4,8,72,13,1,0,12,1,0,14,0,2,0,7,27,7027,6,2012,3C4PDCAB5CT2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,220
201518496341,2,2,4,8,72,13,1,0,12,6,0,14,0,2,0,49,40,49040,4,2006,4T1BE32K56U7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,220
201518496434,2,2,4,8,72,13,1,1,12,23,30,14,0,2,0,12,880,12880,67,2011,1FDRF3G61BEB,0,77,777777777,77777777777,2,1,97,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,220
201518931978,2,2,1,3,73,5,1,0,1,2,24,14,0,2,0,12,481,12481,31,2011,1FTEX1CM2BFA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,6,2,12,0,0,0,5.4903
201518932107,2,2,4,2,73,5,1,0,1,19,59,14,0,2,0,23,421,23421,15,2000,1GKCS13W3Y22,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,8,5,12,0,0,0,219.612
201518932545,2,2,4,2,73,5,1,0,1,3,36,14,0,2,0,20,37,20037,4,2009,1G1ZH57B39F1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,219.612
201518932751,2,2,4,2,73,5,1,0,1,15,31,14,0,2,0,41,51,41051,4,2010,JM1BL1SF3A13,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,219.612
201518932945,2,2,1,2,73,5,1,0,2,6,33,14,0,2,0,52,402,52402,14,2006,4A4MM21S16E0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,5.4903
201518932956,2,2,4,2,73,5,1,0,2,15,29,14,0,2,0,20,37,20037,4,2012,1G1ZD5EU9CF3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,219.612
201518933126,2,2,6,1,73,5,1,0,1,4,20,14,0,2,0,22,20,22020,4,1999,1G2WR5211XF2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,98.8254
201518933222,2,2,4,2,73,5,1,0,2,14,42,14,0,2,0,19,18,19018,9,2008,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,219.612
201518933513,2,2,6,2,73,5,1,0,2,5,4,14,0,2,0,37,402,37402,14,2001,JHLRD18681C0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,98.8254
201518933513,3,2,6,2,73,5,1,0,2,5,4,14,0,2,0,19,421,19421,15,2000,1GYEK63R5YR1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,98.8254
201518933524,2,2,3,2,73,5,1,2,2,14,28,14,0,2,0,35,421,35421,15,2006,5N1AA08B26N7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,10.9806
201518933655,2,2,4,10,73,5,1,0,2,11,45,14,0,2,0,37,32,37032,4,2002,3HGCG56462G7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,223.475357
201518933818,2,2,3,1,73,5,1,0,2,23,10,14,0,2,0,20,421,20421,15,1996,1GNEK13RXTJ3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,10.9806
201518934614,2,2,6,2,73,5,1,0,3,8,33,14,0,2,0,48,38,48038,9,2013,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,98.8254
201518934614,3,2,6,2,73,5,1,0,3,8,33,14,0,2,0,12,17,12017,9,1996,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,98.8254
201518934675,2,2,1,4,73,5,1,1,3,9,6,25,0,2,0,49,51,49051,5,2009,JTDBT9038913,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,5.4903
201518935057,1,2,4,10,73,5,1,0,4,11,10,14,0,2,0,54,35,54035,4,1996,JH4UA2655TC0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,223.475357
